005291,"Wednesday One-Liners, Exotic People and Places",1146700832,"Girl on cell: The African continent is just <em>swarming</em> with Jewish people, and he's never met a single one!",Columbia University,amused Jewish girl<br />
005291,"Wednesday One-Liners, Exotic People and Places",1146700832,"Hipster on cell: You know who is really into that big time...the Portuguese. [pause] Yeah, there are too many Portuguese people in Rhode Island.",Astor Place,
005291,"Wednesday One-Liners, Exotic People and Places",1146700832,"Guy to friend: Listen, he's Jamaican <em>and</em> he's not all there.",59th & 5th,
005290,Wednesday One-Liners Have an Announcement,1146693632,Old guy: The Viagra's working!,Central Park,Robb Briggs
005290,Wednesday One-Liners Have an Announcement,1146693632,Fiftysomething hippie:  I love drugs!,C train,ny girl
005290,Wednesday One-Liners Have an Announcement,1146693632,Queer at Target entrance: There's some now... FCKING BREEDERS!,Atlantic Ave Mall,Jatmos<br />
005290,Wednesday One-Liners Have an Announcement,1146693632,Woman: Charge!,Coney Island-Stillwell Ave Station,Minchkin
005290,Wednesday One-Liners Have an Announcement,1146693632,Little boy: I am the Lord! TIMBER!,Washington Square Park,Marielle Clark<br />
005290,Wednesday One-Liners Have an Announcement,1146693632,"Guy on cell: Well, dad...I'm gay",Astor Place,Mathew Kennedy<br />
005288,Them's Fightin' Wednesday One-Liners,1146679232,"Guy to other guy: You might be dead and I might be in jail, but I'll still kick yo ass.",Vanderbilt Ave near Grand Central,
005288,Them's Fightin' Wednesday One-Liners,1146679232,"Man on cell: You think that's funny? I've got a coalition of the willing, son. And with the help of the Lord we're going to Abu Ghraib all over your face.",6 train,Wooglin
005288,Them's Fightin' Wednesday One-Liners,1146679232,"Girl: So he screamed ""aaah, you kicked me in the balls!"" and fell over. And then I woke up.","Bronx Science
 
 
Girl walks into KFC and sees a balloon. Proceeds to punch the balloon.",
005288,Them's Fightin' Wednesday One-Liners,1146679232,Crazy girl: Get the fck outta my way!,Penn Station KFC,Marina Tricorico<br />
005288,Them's Fightin' Wednesday One-Liners,1146679232,"Indian guy on cell:  Shut up, you placenta.",JFK,
005288,Them's Fightin' Wednesday One-Liners,1146679232,Girl: You don't even get naked. All you do is beat the living sht out of them and be mean and they give you the money. Except my friend that does it said that sometimes she has to eat certain things in advance because some of her customers like her to poop on them.,Mars Bar,trying not to laugh or be sick<br />
005288,Them's Fightin' Wednesday One-Liners,1146679232,"Guy: Tell me who he is, I'll slash his tires and overturn his car.",Bella Vita Pizzeria,Kevin
005288,Them's Fightin' Wednesday One-Liners,1146679232,"Asian girl:  Why does she have to go and ruin my day?  See, that's why I need a gun.",Herald Square station,
005288,Them's Fightin' Wednesday One-Liners,1146679232,"Guy screaming on cell: Fck you! Fck you!  FCK YOU, BITCH! You're dead to me! I hate you. I said <em>I hate you</em>. Stop calling me. Stop talking to me. Go pick up your sht and then get out of my life.  FCK YOU! ...Yeah, I'll see you later.",108th & Broadway,djlindee
005289,Wednesday One-Liners Like a Good Time,1146686432,Girl on cell: Alice and I are going to dress up like cheerleaders and throw waterballoons full of beer at the crowd.,Essex & Rivington,Russ LaChanse
005289,Wednesday One-Liners Like a Good Time,1146686432,Chick: There's a fine line between 'mean' and 'scoring free drinks.,"Karma Bar, 3rd St & 1st Ave",djlindee
005289,Wednesday One-Liners Like a Good Time,1146686432,"Girl on cell: To answer your question, yes, I had a good time last night. I enjoyed being picked up and spun around. I didn't like the cigarette burns on my arm, but other than that, I had a good time.",33rd & Park,LDubbs<br />
005289,Wednesday One-Liners Like a Good Time,1146686432,Girl to friend: I don't know if I blacked out.. I forget.,L train,TK Dreadful
005289,Wednesday One-Liners Like a Good Time,1146686432,"Teen girl: I mean, you guys were drinking when I went to bed, you were still drinking when I woke up, when I went to school you were still drinking, and you were still drinking when I was at work!","Steinway between 30th & Broadway, Astoria",Duncan Pflaster
005289,Wednesday One-Liners Like a Good Time,1146686432,Man: The evening would have ended fine had he not shat on her floor.,145th & Broadway,Ginpalace
005289,Wednesday One-Liners Like a Good Time,1146686432,"<br />
Frat guy: Nah man, Fridays are for sleeping, it's only Monday through Thursdays that are for getting shtfaced. No Fridays.",Hofstra,Anything but a Hofstra Girl
005299,Wednesday One-Liners over the Intercom,1146672032,Subway conductor: It ain't so bad. Better than going to the gas station.,very crowded L train,Philip<br />
005299,Wednesday One-Liners over the Intercom,1146672032,Conductor: This train cannot move until you get your fat ass out the doorway!,1 train,Owen Jacob Ghitelman
005299,Wednesday One-Liners over the Intercom,1146672032,Conductor: There is no service to Brooklyn this weekend. None. You will not be able to get there unless you do what I tell you.,4 train at 33rd Street,
005299,Wednesday One-Liners over the Intercom,1146672032,Conductor: This is... the uh... downtown train that makes all... uh... that makes all the stops that this train stops at.,"1 train, 34th Street",Jamie
005299,Wednesday One-Liners over the Intercom,1146672032,"Conductor: This is an uptown C train. Transfer at this stop for the A train.  Notice how I did not mention the E train. That's because there isn't one. Nothing, nada, zip, zilch, zero E train. If you're going to Queens, get on this C train now and I'll explain later.","C train, 23rd St station",
005299,Wednesday One-Liners over the Intercom,1146672032,"Conductor: Ladies and gentlemen please be advised, we have a train right ahead of us and we will be moving shortly. [Pause] Bullsht! There is a god-damn invisible fcking train ahead of us. <br />
. . .<br />
Oh sht, the PA is still on.",N train,Akojam<br />
005206,Wednesday One-liners Up the Wazoo,1146657632,"Queer: It was, like, 8:30 in the morning and my colon called and said it needed a filling.",Christopher Street Pier,Fourth Axiom
005206,Wednesday One-liners Up the Wazoo,1146657632,"Girl: They were just talking about how much they hated anal sex<br />
last week!",Union Square,Maria V
005206,Wednesday One-liners Up the Wazoo,1146657632,British guy: I am currently in the process of shtting very small bricks.,Columbia,Al E Ro
005295,Wednesday One-Liners Are Ready for 2008,1146650432,"Hobo shuffling through his belongings, to no one in particular: I'm starting to feel like a Democrat.",6th Ave & W 4th St,Rebecca Sills
005295,Wednesday One-Liners Are Ready for 2008,1146650432,"Little Girl: Mom, they just forgot about me... kind of like what Bush did!",Union Square,
005295,Wednesday One-Liners Are Ready for 2008,1146650432,Hobo: I'm going back to Galaxy 7 and when I go back... I'm taking Bush with me.  Next stop... the twilight zone.,F train,
005295,Wednesday One-Liners Are Ready for 2008,1146650432,"Man: Yeah, we have all sorts of connections in DC. 1300 Pennsylvania Avenue!","Il Violino, 68th & Columbus","Kat<br />
 <br />
Woman on cell: Some of this sht is mad funny! I saw a sign back there about Bush. That sht was mad funny."
005287,"Dude, I Had to Write All the Headlines Myself",1146643232,"Guy: Damn, I worked so hard this weekend. Mexicans didn't come out of their hiding holes.<br />
Girl: Hiding holes?<br />
Guy: Stupid immigration sht, I'm going to slap every Republican back to Texas where they can pick their own fruit.",St. John's,
005300,"Wednesday One-Liners, Boldface Names",1146664832,Teen girl: Let's talk about prom and Toni Morrison.,Lincoln Center,
005300,"Wednesday One-Liners, Boldface Names",1146664832,Queer on cell: You wouldn't have sex with Elijah Wood?! You're not too big for me but you're too big for Elijah.,"El Centrol, 54th & 9th",
005300,"Wednesday One-Liners, Boldface Names",1146664832,Guy to friend: Would you do Jessica Alba....if there was a 25% chance she was your sister?,Broadway & W 4th,Wallace John
005300,"Wednesday One-Liners, Boldface Names",1146664832,Chick: I don't like when they name airports after people.  They should use normal names... like LaGuardia.,Kennedy Airport,
005286,"Actually, That Helps",1146636032,"Guy #1: I don't even know what a crack pipe looks like!<br />
Guy #2: It looks like a leprechaun flute.","Michael's Restaurant, Astoria",Jatmos
005285,He Got the Idea from Dr. Phil,1146628832,"Guy #1: Yeah, she wouldn't shut up so I peed on her.<br />
Guy #2: Just what I would have done, bro.",Central Park,
005284,She'll Make It in This Town,1146621632,"Mother: You know that she has learning disabilities, right?  You know what it means when someone has a learning disability?<br />
Eight-year-old girl: I should get myself a lawyer. No one ever tells me anything.",1 train from 86th,David Lock
005283,When Good Slang Goes Bad,1146614432,"Guy #1: Yo! She was sooo busted.<br />
Guy #2: Kay, are we talking criminal record or cup size here?",Bryant Park,
005282,I Love How He Looks at Me,1146607232,"Girl #1: Well, there is this one guy on the show that I'm attracted to.<br />
Girl #2:  Oh, yeah?<br />
Girl #1: Yeah, but I think it's only 'cause he has a lazy eye.",Sidewalk Cafe,Lauren
005281,Maybe You Haven't Met the Right Drunk Girl,1146600032,"Drunk girl: I wish you were straight.<br />
Gay guy holding her up: Honey, I knew I was gay when I was born during <em>General Hospital</em>.",53rd & 9th,Ciara DiSeta
005280,Layoffs at Willie Wonka's,1146592832,"Mom: God! What's with you and candy?  You already had two bars today and now you want two more?  Why don't you buy your own candy?  Why do I always have to buy your candy? Get a job, for Christ's sake!!","Rite Aid, 110th and Broadway",
005279,She Thought She Was Smoking a Virginia Slim,1146585632,"Guy #1: Yo son I got head from a blind chick the other day<br />
Guy #2: Wait, so did she know?",Brooklyn Technical High School,Graham Davis<br />
005278,She Lets You Leave the House?,1146578432,"Drunk guy: Exuse me, miss, do you see that woman over there?<br />
Miss: Yes?<br />
Drunk guy: She looks <em>horrible</em> in that dress, don't you think?<br />
Miss: Um. . .<br />
Drunk guy: If she were my wife I would <em>not</em> let her wear that out of the house!",2 train,Violeta
005277,Nike Does -- They're Called Knee Pads,1146571232,"Girl #1: I think I should get these high heel shoes 'cause Joe is really tall so I need to like, be able to reach him when I'm giving him head.<br />
Girl #2: But...how would that help? You're gonna be on your knees anyway.<br />
Girl #1: Oh, that's true. Hmm, do you think Steve makes something for that?","Steve Madden, 83rd St.",Amanda Fox
005275,It Worked Out Ok for Her,1146556832,"Guy: Don't let guys buy your drinks.<br />
Group of girls: Why not?<br />
Guy: Because they'll put something in your drink. That sht happened to my ex-wife and next thing I know i'm paying child support every other Tuesday!","N train, Astoria",nick judge
005274,I Could Use Some Sort of Herbal Refreshment.,1146549632,"Girl #1: This isn't ice tea...<br />
Girl #2: Right. There's no ice in it. The difference between ice tea and tea is that ice tea is cold.<br />
Girl #1: This is cold. <br />
Girl #2: Then it's ice tea. <br />
Girl #1: But that's not the difference. <br />
Girl #2: That's unsweetened ice tea.<br />
Girl #1: Then it's tea.","Bay Terrace Shopping Center, Queens",
005273,To-ga! To-ga!,1146542432,"Hipster #1: Oh, I've never been to Italy.",6 train,The tourist in their midst<br />
005269,It's Part of the New Creationist Curriculum,1146513632,"White girl #1: Where the fck did they come from? <br />
White girl #2: Um, someone took a sht in the sky.",Outside Stuyvesant High School,Mexican On Wheels
005272,She Got Run Over by the Marlboro Man,1146535232,"Mom: No honey, don't touch that.<br />
Dad: Yeah, that's what killed grandma.","Soda Bar, Brooklyn
 
Overheard by: this guy",
005271,You Could Learn a Few Things from Her,1146528032,"Girl: Do you bite your nails?<br />
Guy: No, my girlfriend does it for me.",Spring & Thompson,FERN
005270,Is There a Late Night Edition?,1146520832,"Vendor guy: Hey baby, do you want the Post delivered every morning?<br />
Hot girl: No, I don't know how to read.<br />
Vendor guy: That's all right, I'll read it to you. I'll come to your crib and read it to you every morning.",3rd Ave street fair,Andy Marc<br />
005268,Anthony Washed Out of St. Louis,1146506432,"Realtor #1: New York is a great place to move to. They say if you can't make it here, you can't make it anywhere.<br />
Realtor #2: Anthony, that's not what they say. It goes, ""if you can make it here, you can make it anywhere.""",2nd & Houston,gina carducci
005265,"If I Could Do That, I'd Be Sleeping with You",1146492032,"Woman: I can't imagine sleeping with any of my male friends.<br />
Man: You just need to ignore personality.","Nacho's Kitchen, 112th & Broadway",djlindee
005256,That Was Alsome,1146427232,"Guy: Remember when your sht was all yellow and sht? Remember that? What happened then?<br />
Girl: I DON'T CARE!",Broadway & Grand,
005254,So Do You Come to Petco Often?,1146412832,"Boy #1: That bitch kind of looks like her dog.<br />
Boy ##2: Yeah, but she's busted.<br />
Boy 1: Word, I'd definitely pipe the dog before I piped her.<br />
Boy #2: What the fck?","Strawberry Fields, Central Park",sarahh
005264,"Girl, Your Leg Is Not All That",1146484832,"Girl #1: Sometimes I wanna kill your cat.<br />
Girl #2: But I thought you hated dogs.<br />
Girl #1: I do, but your cat always looks at me like it wants to hump my leg.",100th & Broadway,Amanda Fox
005263,Her Parents Will Be Pleased,1146477632,"Dude #1: So that new girl is pretty hot.<br />
Dude #2: I'd like to kiss her vagina.  Closed mouth 'cause i'm respectful like that.",6 train,
005248,Too Much Information Even for Us,1146376832,"Woman: Oh my God, is there a bathroom at the next stop? I just felt the rumblings of the Communist invasion, and I'm less than prepared.<br />
Man: Fcking tourist.",F train,Rachel Bloch <br />
005261,I Told Her That I Loved Her But She Still Said No,1146463232,"Man whispering into cell phone: I heard that if you inject enough [mumblemumble]into his bloodstream, in a couple of hours, the coroner can't tell the cause of death!<br />
...Uh huh, uh huh <br />
...I know, baby, I know.<br />
...Yeah, I know. But baby, will you be my alibi?",F train,catherinecanfly
005259,The Poor Man's Orgasmatron,1146448832,"Dude #1: Have you heard of the sleeper?<br />
Dude #2: No, what's that?<br />
Dude #1: It's when you sit on your hand for five minutes then rub one out. It feels like someone else is jerking you off. <br />
Dude #2: I'm trying that as soon as I get home man, thanks!","Mulberry St, Chinatown",Jewess Jay
005258,"In LA, This Passes for a Threat",1146441632,"Thug #1:  ...and the next thing you know, you'll be doing <em>Miss Congeniality 3</em>.<br />
Thug #2:  Word.",39th & 8th,
005257,Good Thing He Had Those Ruby Slippers,1146434432,"Asian guy #1: Ok, here's the train.<br />
Asian guy #2: Dude! No way!  That's the Q!  <br />
Asian guy #1: What?<br />
Asian guy #2: Dude!  You couldn't pay me to take the Q!  Last time I took the Q, I got on around Canal Street and next thing I knew, I was in. . like. . . <em>Brooklyn</em>!",Herald Square station,
005255,Then Stop Talking to Me Already,1146420032,"Urinal user: Hey!<br />
Stall user: Yeah?<br />
Urinal user: You doing number one in there?<br />
Stall user: Um . . . yeah.<br />
Urinal user: Good!  Because if you're talking when you're doing number two it don't come out right.",87th & 1st,
005253,His Dad Is Small Potatoes,1146405632,"Little boy: So far, this is the worst day of my life.<br />
Mom: Oh, no. You're still a small fry.<br />
Little boy: I am <em>not</em> a ""small fries!"" Why do you keep saying that?",Bleecker & Christopher,Manhattman
005252,They're a Special Breed,1146398432,"Man: Hi...Nice to see you again.<br />
Woman: Hi.<br />
Man: How's your Prius?",Broadway & 8th during Anti-War Rally,Joey Gillis
005251,But Where Can I Buy a Man at This Time of Night?,1146391231,"Woman holding flowers: How much are these?<br />
Vendor: Eight dollars.<br />
Woman: Eight dollars? That is ridiculous!<br />
Vendor: Well maybe you should stop buying yourself flowers and get a man to buy them for you.",110th & Broadway,Fatty McFingers<br />
005249,"They Have 400 Words for ""Tan""",1146384032,"Girl: I don't look like an Eskimo, I have a tan.<br />
Guy: I thought Eskimos were darker skinned.<br />
Girl: [silence]<br />
Guy:  I thought Eskimos were darker. I think their skin is darker.<br />
Girl: [silence]<br />
Guy: I think they have darker skin. <br />
Girl: [silence]<br />
Guy: Anyway I think it'd be funny to see you in an igloo.",2/3 train,
005247,"Actually, I'll Be Driving. You'll Be Walking.",1146369632,"Guy #1: I know, I need to get my license.<br />
Guy #2: Son, I'm telling you when you get that sht you'll be walking along like you are King Jafee-Jafee of Zamundo.",Wall Street,Matthew Innes <br />
005238,Therapy Is Finally Paying Off,1146297632,"Guy #1: He took it; it'll both depict us.<br />
Guy #2: I don't want to be both depicted. I want my own sht.",East 3rd @ Ave A,Kira
005246,Thinks Ella Fitzgerald Wrote The Great Gatsby,1146362432,"Tourist #1: You know that song that Billy Strayhorn wrote, called ""Take The A Train""? He wrote it about taking the A train up to Harlem, and then he gave it to Duke Ellington. The rest is history.<br />
Tourist #2: Who's Duke Ellington?<br />
Tourist #1: Never mind!",A train,
005245,High Schools,1146355232,"Girl #1: You gotta figure out what you're gonna study in college.  you oughta check out this holistic college, ya know, for holistic medicine?  <br />
Girl #2: Yeah, like holistic medicine?  <br />
Girl #1: It's a two-year program to get certified and it's all hippies who are all potted up so you don't have to do anything.  <br />
Girl #2: You mean, like ""sit on this crystal and write a paper about it.""  <br />
Girl #1: Ha ha! Yeah, so then you're certified. You oughta do that. <br />
Girl #2: Maybe I'll be a pilot.",N train,
005250,Secrets of Pick-Up Artists,1146348032,"Drunk guy: Lemme get a bacon, egg, and cheese.<br />
Cashier: Sorry, we don't have bacon.<br />
Drunk guy: Can I have it on a bagel then?<br />
Cashier: That's not the problem. We don't have any bacon.<br />
Drunk guy: Can I just have a bacon, egg and cheese? <br />
Cashier: Sir, there is no bacon, ok?<br />
Drunk guy: Can I just have your number then?","Dunkin' Donuts, 83rd St.",
005244,Kate Moss Has Moved on to Formaldehyde,1146340832,"Chick: I've always wanted to try coke.<br />
Guy: It's not that good, but I hear heroin's great.",Alligator Lounge,
005243,Not As Good As He Is,1146333632,"Twentysomething girl #1: Why didn't you go in his room and see if he was home?<br />
Twentysomething girl #2: So I could go in there and see him with his dick out? Porn all over the place, passed out like he exhausted himself? I'm good. No thanks.",33rd St. PATH train,Teen
005242,It Works on Her Kids,1146326432,"Woman #1: And who the hell told you that junk!<br />
Woman #2: It was Bessie.<br />
Woman #1: Bessie! Oh I'm gonna <em>slap</em> that bitch to <em>sleep</em>!",Madison & 42nd,Ozzy VonHammer
005241,Just Put Out Some Gummy Honey and Wait,1146319232,"Hawaiian shirt grocery dude: Gummy <em>what</em>?<br />
Hipster:  Bears.<br />
Grocery dude: Um... Let me ask the manager.","Trader Joe's, 14th St
 
Overheard by: Rich Mintz",
005235,Can You Get a GED for Sunday School?,1146312032,"Man: I'm getting my hair cut really short, I think.<br />
Woman: I don't think that will ever happen. You're like Goliath with your hair.<br />
Man: You mean Sampson.<br />
Wonan: Who? Oh, is that who it is?<br />
Man: Yeah, I'm not a giant.",N train,
005234,The Other Times He Was Meditating,1146304832,"Dreadlocked guy:  Well if you want to get so technical, the first time I was taking a dump.",34th & 1st,
005237,You're Just on the Wrong Service Plan,1146290432,"Benchwarmer #1: Yo man, what is that thing?<br />
Benchwarmer #2: Oh, it's a Verizon PDA. It has a typing pad, camera, and e-mail.<br />
Benchwarmer #1: Wow. What doesn't that thing do?<br />
Benchwarmer #2: Suck my dick.",Central Park baseball field,
005240,I Told You Hobos Can't Close,1146276032,Subway rider: You're not going to get much with that sales pitch.,"N train, Queensborough Plaza",Josh Shurtleff
005239,Hobos Just Can't Close,1146268832,"Realtor guy: Fck you, you just cost me a commission!","Dwight & Dikeman, Red Hook",Paul J. Pinizzotto<br />
005225,It's Shaped Like a Fckedupagon,1146218432,"Ghetto guy #1: Man, that dude's hair is always fcked up.<br />
Ghetto guy #2: Yo, he don't got no hair!<br />
Ghetto guy #1: No, I mean his <em>head </em> is fcked up.","Chambers Street station
 
 
Overheard by: mexican on wheels",
005221,Poor Word Choice,1146196832,"Guy #1: I just left a major deposit sitting in that toilet.<br />
Guy #2: You didn't flush it?<br />
Guy #1: It was an automatic flusher and nothing happened. There was a guy waiting to go in and I just gave him a sht-eating grin when I walked out. I mean, what am I supposed to do?<br />
Guy #2: I wouldn't use the term ""sht-eating grin"" the next time you tell that story.",Penn Station,
005222,Another Major Deposit,1146189632,"Thug #1: I heard he's in some sht. Married, two kids, child support,<br />
a wife, girl on the side, and she just found out about his boyfriend. <br />
Thug #2: Yeah, that's some sht.",15th & 3rd,Garrett Ricciardi
005236,It's Complicated,1146283232,"Girl: Did you just fart?<br />
Guy: That's an awkward question.<br />
Girl: Is that a yes?","Silver Center, NYU",
005231,She Only Knows the Cute Presidents,1146261632,"Guy: Maybe it has to do with Grover Cleveland...<br />
Drunk girl: Who's Grover Cleveland?<br />
Guy: I'm a Canadian and <em>I</em> know who Grover Cleveland is.<br />
Drunk girl [proudly]: Well, I'm an American and I don't know!",Yankees Stadium,
005230,I'm Still Waiting,1146254432,"Woman: I know. Haven't they figured out yet that if you hang around <em>The Nation</em> long enough, you'll get hired?<br />
Man: They hire anyone.","elevator, The Nation building",
005233,She Prefers Meateaters,1146247232,"Bagboy: What's with all the bruises?<br />
Cashier girl: My boyfriend likes to bite.<br />
Bagboy: What? You dating vampires now but you still won't go out with Tommy?","Whole Foods, Union Square",next in line
005229,Kind of Like Your Mouth,1146240032,"Frat boy #1: Dude! So if you had a pencil, and she was naked, you could totally fit the pencil in the folds under her ass. She's just flappy, man!<br />
Frat boy #2: Yeah, dude!",2 train,
005228,Not Personal Enough,1146232832,"Woman #1:  So, your vagina's open, right?<br />
Woman #2:  ...yeah.<br />
Woman #1:  And there's a smell.<br />
Woman #2:  Um.<br />
Woman #1:  And it's a <em>very</em> personal smell!",Broadway & Waverly,
005227,She Could Have at Least Emailed,1146225632,"Guy: So my friend from New Jersey just texted me...<br />
Girl: Yeah?<br />
Guy: Yeah, she's pregnant and wants to me to be the godfather.",NYU bus,
005224,Frank Lloyd Wright Is Spinning in His Ugly-Ass Grave,1146211232,"Guy #1: What's that? A parking garage?<br />
Guy #2 [alarmed]: That's the Guggenheim!",Across the street from the Guggenheim,Mary T Helmes Sheely
005223,I'm Late for My Exorcism,1146204032,"Old lady: Hey, you know what time it is? You got a face so pretty, I swear I'll have to cut you if you don't tell me what time it is.<br />
Guy: Five thirty.",Penn Station,Romanoff
005220,No-Brainer,1146182432,"Sidewalk vendor #1 to friend: So, and now tell me honestly, is it better to have sex high or not-high?<br />
Sidewalk vendor #2: What are you talking about, of course high is better!<br />
Sidewalk vendor #1: Would you shut up and let the man answer?! Christ, no manners with this one. [To friend] So which is it?","Broadway @ 112th
 
Overheard by: Matthew Daniel",
005219,"Actually, It Was Dieting and Giving Head",1146175222,"Wannabe fashionista on cell: Yeah, so I have to walk the red carpet. What? No . . . My feet are trashed, but how much walking will I actually have to do? . . . What, Mom, stop it! I was trying on gowns the other day. But I have to find a smaller one. Yeah, they were too big. . . No, Mom! What do you think my job was when I was in PR, borrowing gowns from stars?","Starbucks, 21st & 7th",
005218,NY Hearts Tourists,1146168032,"Girl #1: Grand Central Station! It's grand...<br />
Girl #2: And it's central!<br />
Random guy: Oh, just shut the fck up! And we're in <em>Penn</em> station, retard.","NJ Transit train, Penn Station",
005217,Just Give It a Minute,1146160832,"Toddler girl #1: Is your camel dead yet?<br />
Toddler girl #2: No. Not yet. Is yours?",John Jay Park,
005216,I Hope She's Adopting,1146153632,"Girl #1: Should I have my baby shower before or after my wedding?<br />
Girl #2: You'd better have it before. You're going to be really drunk after your wedding.<br />
Girl #1: Yeah, good point. Well, one of them is going to be in July, I know that for sure.",The Dollar Store,Kim Forbes<br />
005215,It Took You a Whole Hour?,1146146432,Short guy: Yeah? Did you put it in?,L'Express,John Eckstein<br />
005214,Sounds Like a Nice Druish Boy,1146139232,"Girl #1: I think true love is when you know someone isn't perfect but you still think they are.<br />
Girl #2: I thought love was when you could still feel butterflies in your heart even after he tells you he thinks he's an elf. <br />
Girl #1: I keep forgetting that actually happened.<br />
Girl #2: Yeah, and not to you.<br />
Girl #1: Yeah, I don't know how I would have taken it.",58th & 5th,
005202,Bulimia Is So 1997,1146132032,"Girl #1: That was so good!  I'm so full!<br />
Girl #2: Yeah... If this were freshmen year, I would totally go puke.",Shake Shack,
005211,Wednesday One-liners Make Parenting Fast & Easy,1146124832,Hipster guy on cell: So you like the kid more than the pussy?,15th & Washington Sq. W,Joelseph Galasso
005211,Wednesday One-liners Make Parenting Fast & Easy,1146124832,"Dad to crying son: Are you crying cause you're really hurt, or are you crying cause you're a baby?",33rd & 3rd,Matt Stanley
005211,Wednesday One-liners Make Parenting Fast & Easy,1146124832,Girl on cell: You are married and have kids. You can't just fck a bunch of guys because you think you missed out.,Washington Square Park,
005211,Wednesday One-liners Make Parenting Fast & Easy,1146124832,"Dad on cell:  Do not co-inhabit!  I repeat, do <em>not co-inhabit</em>!",Grand Central Station,Lola
005211,Wednesday One-liners Make Parenting Fast & Easy,1146124832,"Gay son: Yes, mother, I'm a fag because I want to break your heart.",Waverly & Broadway,Alexandra Higgins
005211,Wednesday One-liners Make Parenting Fast & Easy,1146124832,Chick: What is attractive about Mike is that he is infertile.,4 train,
005209,The Trailers Are the Best Part of Wednesday One-liners,1146117632,"Conductor: Grand Central, coming soon to a station stop near you.","Metro-North, 125th St.",A Dedicated Commuter
005209,The Trailers Are the Best Part of Wednesday One-liners,1146117632,Man talking to himself: Automated cartoon movie life. I don't want it.,45th & 6th,Duncan Pflaster
005210,Wednesday One-liners: Not Ready for the Olympics,1146110432,Parking garage attendant: I ain't even playin'. This is not a game. I can eat the pussy for three hours. Straight.,"12th St. between 7th & 8th Ave, Park Slope",
005210,Wednesday One-liners: Not Ready for the Olympics,1146110432,"Guy:  If you were playing Risk, and you were Charles Darwin, would you place all of your armies on the Galapagos Islands?",91st & Columbus,John Bardes<br />
005208,Gratuitous Wednesday One-liners About Penises,1146103232,Toddler girl: Penis!,The Time Warner Center,Ally
005208,Gratuitous Wednesday One-liners About Penises,1146103232,"Guy talking to two male friends: Shut up! Shut the fck up! If you don't want to put your dick in my mouth, that's OK, but shut up!","Downtown A train platform, W. 4th St",miss professor\
005208,Gratuitous Wednesday One-liners About Penises,1146103232,"Hipster guy on phone: No, no, no, no that is the sound that they said my <em>penis</em> made when it <em>died</em>.","Morgan & Grattan, East Williamsburg",
005207,Wednesday One-liners Make History Come Alive,1146096032,"Dude:  Dude, the Thirty Years War ended four hundred years ago! Get over it!",63rd and York,John Bardes
005207,Wednesday One-liners Make History Come Alive,1146096032,"Amateur historian: The English people that lived on the Island respected her because she is Italian, and the English respect Italians because they respected the Romans.",Penn Station,
005213,Wednesday One-liners with Versatile Toppings,1146088832,"Mature woman to mature husband, going in to see <em>The Light in the Piazza</em>:  Piazza -- it means ""little pizza.""","Beaumont Theatre, Lincoln Center",
005213,Wednesday One-liners with Versatile Toppings,1146088832,"Guy on cell: They told me to meet them at a restaurant. Ray's Pizza ain't a restaurant. It's a fcking slobfest. [pause] Yeah, they got Mexicans working there. They should clean up that sht. What the fck are they there for?",St. Marks,NYU Student
005213,Wednesday One-liners with Versatile Toppings,1146088832,Guy:  Just because you're high on coke doesn't mean you can't eat pizza.,"Joe's Pizza, 3rd & Carmine",
005213,Wednesday One-liners with Versatile Toppings,1146088832,"Crazy hobo lady: This pizza is good, whoever left it.",6 train,Elaine Chernov<br />
005203,Wednesday One-Liners Go to Mass,1146074432,"Guy: [something in Spanish]... how do you say ""altar boy""? You know, the ones whose little dicks the priest sucks?",7th & Ave A,Jenny B
005203,Wednesday One-Liners Go to Mass,1146074432,Catholic during Lent: I wish I was Jewish -- I'm hungry.,"Fontanas, Queens",Savannah Gordon
005203,Wednesday One-Liners Go to Mass,1146074432,"Crazy guy: The Catholic Church is so stupid. I mean, Harry Potter--he's a good kid. And there's good and bad everywhere. Just look at all the bad sht the Catholic Church has done. I, um, can tell you through telekenesis all the bad sht that Church has done over the years.",M104 bus,Kayla Higgins
005203,Wednesday One-Liners Go to Mass,1146074432,"Mom: For Christ's fcking sake, wait till we're off the train.",2 train,Trixie
005203,Wednesday One-Liners Go to Mass,1146074432,"Catholic priest: The kid got his ass beat, he deserved it.","Katonah Ave, Woodlawn",
005205,"It's Not You, It's Wednesday One-liners",1146060032,"Hipster chick: I am <em>so glad </em>my ex-boyfriend and I have become friends again. I mean, I know he sued me and everything, but it just feels so good.",Brooklyn Lyceum,
005205,"It's Not You, It's Wednesday One-liners",1146060032,Man on cell: You do not have a receptive bone in your fcking body!,"Lyric Diner, 22nd & 3rd",
005205,"It's Not You, It's Wednesday One-liners",1146060032,Hipster girl on cell: Can I just tell you how much I hope my manager gets hit by a car?,Ludlow between Stanton & Rivington,
005205,"It's Not You, It's Wednesday One-liners",1146060032,Angry spouse: You never want to go to Barbados when I want to go to Barbados!,New York Botanical Gardens,
005205,"It's Not You, It's Wednesday One-liners",1146060032,Woman to her friend: The audacity of him tearing up this beautiful African-American pussy and not calling me afterwards.,3rd between A & B,
005205,"It's Not You, It's Wednesday One-liners",1146060032,Chick: A billion guys finger fck a girl and walk away. Why I gotta get the only man who thinks it's love?,6 train,
